DBN,School Name,Cohort Year,Local Pct of grads
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,2007,7.80%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2003,s
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2003,s
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2003,s
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2004,6.10%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2004,9.50%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2004,9.30%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2005,5.70%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2005,5.60%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2005,5.50%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2005,6.50%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2006,5.40%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2006,5.20%
17K440,PROSPECT HEIGHTS HIGH SCHOOL,2003,s
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2006,6.10%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2006,6.10%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2007,7.20%
14K561,WILLIAMSBURG PREPARATORY SCHOOL,2007,6.90%
14K586,LYONS COMMUNITY SCHOOL,2006,s
14K586,LYONS COMMUNITY SCHOOL,2006,s
14K586,LYONS COMMUNITY SCHOOL,2006,s
14K586,LYONS COMMUNITY SCHOOL,2006,s
14K586,LYONS COMMUNITY SCHOOL,2007,34.50%
14K586,LYONS COMMUNITY SCHOOL,2007,35.70%
14K610,AUTOMOTIVE HIGH SCHOOL,2001,68.60%
14K610,AUTOMOTIVE HIGH SCHOOL,2001,71.10%
14K610,AUTOMOTIVE HIGH SCHOOL,2001,73.80%
14K610,AUTOMOTIVE HIGH SCHOOL,2002,76.20%
14K610,AUTOMOTIVE HIGH SCHOOL,2002,77.60%
14K610,AUTOMOTIVE HIGH SCHOOL,2002,76.50%
14K610,AUTOMOTIVE HIGH SCHOOL,2003,74.20%
14K610,AUTOMOTIVE HIGH SCHOOL,2003,77.90%
14K610,AUTOMOTIVE HIGH SCHOOL,2003,79.30%
14K610,AUTOMOTIVE HIGH SCHOOL,2004,58.30%
14K610,AUTOMOTIVE HIGH SCHOOL,2004,63.30%
14K610,AUTOMOTIVE HIGH SCHOOL,2004,63.60%
14K610,AUTOMOTIVE HIGH SCHOOL,2005,55.70%
14K610,AUTOMOTIVE HIGH SCHOOL,2005,57.00%
14K610,AUTOMOTIVE HIGH SCHOOL,2005,59.40%
14K610,AUTOMOTIVE HIGH SCHOOL,2005,60.30%
14K610,AUTOMOTIVE HIGH SCHOOL,2006,56.70%
14K610,AUTOMOTIVE HIGH SCHOOL,2006,58.70%
14K610,AUTOMOTIVE HIGH SCHOOL,2006,60.80%
14K610,AUTOMOTIVE HIGH SCHOOL,2006,60.80%
14K610,AUTOMOTIVE HIGH SCHOOL,2007,41.20%
14K610,AUTOMOTIVE HIGH SCHOOL,2007,42.90%
14K632,FRANCES PERKINS ACADEMY,2007,s
14K632,FRANCES PERKINS ACADEMY,2007,s
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2001,72.10%
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2001,75.20%
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2001,76.70%
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2002,77.70%
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2002,80.30%
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2002,81.00%
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2003,79.30%
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2003,80.20%
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2003,80.20%
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2004,s
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2004,s
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2004,s
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2005,s
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2005,s
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2005,s
14K640,HARRY VAN ARSDALE HIGH SCHOOL,2005,s
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2001,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2001,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2001,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2002,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2002,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2002,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2003,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2003,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2003,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2004,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2004,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2004,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2005,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2005,100.00%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2005,95.80%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2005,95.80%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2006,7.10%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2006,7.10%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2006,6.70%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2006,6.70%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2007,3.30%
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2007,3.20%
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2005,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2005,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2005,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2005,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2006,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2006,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2006,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2006,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2007,s
15K027,AGNES Y HUMPHREY SCHOOL FOR LEADERSHIP,2007,s
15K378,CARROLL GARDENS COMMUNITY SCHOOL,2004,s
15K378,CARROLL GARDENS COMMUNITY SCHOOL,2004,s
15K378,CARROLL GARDENS COMMUNITY SCHOOL,2004,s
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2001,100.00%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2001,100.00%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2001,100.00%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2002,100.00%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2002,100.00%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2002,100.00%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2003,96.90%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2003,97.80%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2003,97.90%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2004,43.90%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2004,56.60%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2004,61.30%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2005,28.90%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2005,37.50%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2005,35.40%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2005,35.70%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2006,4.20%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2006,7.30%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2006,8.20%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2006,7.90%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2007,4.90%
15K429,BROOKLYN SCHOOL FOR GLOBAL STUDIES,2007,4.30%
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2004,s
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2004,s
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2004,s
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2005,24.60%
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2005,24.60%
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2005,23.30%
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2005,24.30%
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2006,3.10%
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2006,3.10%
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2006,6.10%
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2006,6.10%
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2007,4.30%
15K448,BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIE,2007,4.30%
15K460,JOHN JAY HIGH SCHOOL,2001,100.00%
15K460,JOHN JAY HIGH SCHOOL,2001,100.00%
15K460,JOHN JAY HIGH SCHOOL,2001,100.00%
15K460,JOHN JAY HIGH SCHOOL,2002,s
15K460,JOHN JAY HIGH SCHOOL,2002,s
15K460,JOHN JAY HIGH SCHOOL,2002,s
15K462,SECONDARY SCHOOL FOR LAW,2001,100.00%
15K462,SECONDARY SCHOOL FOR LAW,2001,100.00%
15K462,SECONDARY SCHOOL FOR LAW,2001,100.00%
15K462,SECONDARY SCHOOL FOR LAW,2002,64.70%
15K462,SECONDARY SCHOOL FOR LAW,2002,73.90%
15K462,SECONDARY SCHOOL FOR LAW,2002,75.00%
15K462,SECONDARY SCHOOL FOR LAW,2003,44.10%
15K462,SECONDARY SCHOOL FOR LAW,2003,47.40%
15K462,SECONDARY SCHOOL FOR LAW,2003,48.70%
15K462,SECONDARY SCHOOL FOR LAW,2004,31.50%
15K462,SECONDARY SCHOOL FOR LAW,2004,38.10%
15K462,SECONDARY SCHOOL FOR LAW,2004,39.10%
15K462,SECONDARY SCHOOL FOR LAW,2005,22.40%
15K462,SECONDARY SCHOOL FOR LAW,2005,27.40%
15K462,SECONDARY SCHOOL FOR LAW,2005,30.90%
15K462,SECONDARY SCHOOL FOR LAW,2005,31.90%
15K462,SECONDARY SCHOOL FOR LAW,2006,36.40%
15K462,SECONDARY SCHOOL FOR LAW,2006,40.70%
15K462,SECONDARY SCHOOL FOR LAW,2006,44.40%
15K462,SECONDARY SCHOOL FOR LAW,2006,44.40%
15K462,SECONDARY SCHOOL FOR LAW,2007,10.80%
15K462,SECONDARY SCHOOL FOR LAW,2007,15.40%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2001,s
15K463,SECONDARY SCHOOL FOR JOURNALISM,2001,s
15K463,SECONDARY SCHOOL FOR JOURNALISM,2001,s
15K463,SECONDARY SCHOOL FOR JOURNALISM,2002,22.70%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2002,39.30%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2002,39.30%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2003,19.40%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2003,31.60%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2003,38.10%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2004,32.20%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2004,42.00%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2004,43.40%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2005,41.70%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2005,45.80%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2005,45.30%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2005,48.50%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2006,43.10%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2006,47.60%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2006,52.10%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2006,52.70%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2007,24.60%
15K463,SECONDARY SCHOOL FOR JOURNALISM,2007,24.20%
15K464,SECONDARY SCHOOL FOR RESEARCH,2001,68.40%
15K464,SECONDARY SCHOOL FOR RESEARCH,2001,69.60%
15K464,SECONDARY SCHOOL FOR RESEARCH,2001,69.20%
15K464,SECONDARY SCHOOL FOR RESEARCH,2002,42.90%
15K464,SECONDARY SCHOOL FOR RESEARCH,2002,44.40%
15K464,SECONDARY SCHOOL FOR RESEARCH,2002,52.40%
15K464,SECONDARY SCHOOL FOR RESEARCH,2003,37.50%
15K464,SECONDARY SCHOOL FOR RESEARCH,2003,42.90%
15K464,SECONDARY SCHOOL FOR RESEARCH,2003,44.40%
15K464,SECONDARY SCHOOL FOR RESEARCH,2004,42.60%
15K464,SECONDARY SCHOOL FOR RESEARCH,2004,43.80%
15K464,SECONDARY SCHOOL FOR RESEARCH,2004,44.10%
15K464,SECONDARY SCHOOL FOR RESEARCH,2005,42.10%
15K464,SECONDARY SCHOOL FOR RESEARCH,2005,42.10%
15K464,SECONDARY SCHOOL FOR RESEARCH,2005,47.00%
15K464,SECONDARY SCHOOL FOR RESEARCH,2005,47.80%
15K464,SECONDARY SCHOOL FOR RESEARCH,2006,39.20%
15K464,SECONDARY SCHOOL FOR RESEARCH,2006,45.60%
15K464,SECONDARY SCHOOL FOR RESEARCH,2006,50.00%
15K464,SECONDARY SCHOOL FOR RESEARCH,2006,50.00%
15K464,SECONDARY SCHOOL FOR RESEARCH,2007,20.00%
15K464,SECONDARY SCHOOL FOR RESEARCH,2007,25.50%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2001,73.50%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2001,77.80%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2001,80.80%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2002,80.60%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2002,85.10%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2002,85.10%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2003,74.40%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2003,76.60%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2003,76.60%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2004,34.90%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2004,39.60%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2004,42.00%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2005,25.60%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2005,23.90%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2005,29.80%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2005,30.60%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2006,31.70%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2006,36.40%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2006,36.20%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2006,37.50%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2007,10.40%
15K497,SCHOOL FOR INTERNATIONAL STUDIES,2007,14.50%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2001,64.00%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2001,71.80%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2001,72.80%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2002,42.70%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2002,46.80%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2002,49.20%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2003,32.40%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2003,45.60%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2003,50.00%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2004,53.60%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2004,57.10%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2004,59.00%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2005,52.60%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2005,54.00%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2005,54.40%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2005,54.40%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2006,45.60%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2006,44.60%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2006,45.20%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2006,45.20%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2007,29.90%
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,2007,32.50%
15K520,PACIFIC HIGH SCHOOL,2001,100.00%
15K520,PACIFIC HIGH SCHOOL,2001,82.40%
15K520,PACIFIC HIGH SCHOOL,2001,81.00%
15K520,PACIFIC HIGH SCHOOL,2002,55.60%
15K520,PACIFIC HIGH SCHOOL,2002,77.80%
15K520,PACIFIC HIGH SCHOOL,2002,80.50%
15K520,PACIFIC HIGH SCHOOL,2003,80.00%
15K520,PACIFIC HIGH SCHOOL,2003,81.00%
15K520,PACIFIC HIGH SCHOOL,2003,86.40%
15K520,PACIFIC HIGH SCHOOL,2004,50.00%
15K520,PACIFIC HIGH SCHOOL,2004,84.00%
15K520,PACIFIC HIGH SCHOOL,2004,80.70%
15K520,PACIFIC HIGH SCHOOL,2005,57.10%
15K520,PACIFIC HIGH SCHOOL,2005,60.00%
15K520,PACIFIC HIGH SCHOOL,2005,75.00%
15K520,PACIFIC HIGH SCHOOL,2005,76.90%
15K520,PACIFIC HIGH SCHOOL,2006,55.60%
15K520,PACIFIC HIGH SCHOOL,2006,55.60%
15K520,PACIFIC HIGH SCHOOL,2006,68.80%
15K520,PACIFIC HIGH SCHOOL,2006,68.20%
15K520,PACIFIC HIGH SCHOOL,2007,64.30%
15K520,PACIFIC HIGH SCHOOL,2007,61.90%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2001,s
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2001,s
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2001,s
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2002,
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2002,42.90%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2002,50.00%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2003,75.00%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2003,70.80%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2003,66.70%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2004,37.50%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2004,57.90%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2004,57.70%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2005,42.90%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2005,45.50%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2005,63.80%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2005,67.10%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2006,27.30%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2006,27.30%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2006,51.80%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2006,54.00%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2007,50.00%
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,2007,50.00%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2001,96.70%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2001,95.70%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2001,95.80%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2002,72.10%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2002,77.40%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2002,77.80%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2003,100.00%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2003,100.00%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2003,100.00%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2004,41.20%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2004,45.00%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2004,46.30%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2005,42.10%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2005,45.00%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2005,47.60%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2005,53.20%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2006,60.00%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2006,60.00%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2006,65.20%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2006,66.00%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2007,23.90%
15K530,METROPOLITAN CORPORATE ACADEMY HIGH SCHOOL,2007,25.70%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2001,48.60%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2001,54.00%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2001,55.40%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2002,41.30%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2002,54.10%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2002,54.50%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2003,49.50%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2003,56.60%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2003,57.60%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2004,68.70%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2004,73.10%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2004,74.10%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2005,26.40%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2005,30.40%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2005,34.10%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2005,34.10%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2006,20.80%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2006,27.90%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2006,28.40%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2006,28.40%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2007,9.00%
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,2007,9.40%
15K667,SUNSET PARK HIGH SCHOOL,2007,s
15K667,SUNSET PARK HIGH SCHOOL,2007,s
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2001,78.90%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2001,81.10%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2001,83.70%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2002,90.90%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2002,77.40%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2002,76.20%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2003,50.00%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2003,74.10%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2003,77.10%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2004,100.00%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2004,91.70%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2004,78.60%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2005,85.70%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2005,90.00%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2005,76.00%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2005,75.00%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2006,57.10%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2006,57.10%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2006,73.90%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2006,73.90%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2007,53.80%
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,2007,57.10%
15K828,NEW HORIZONS SCHOOL AT P.S. 32,2004,s
15K828,NEW HORIZONS SCHOOL AT P.S. 32,2004,s
15K828,NEW HORIZONS SCHOOL AT P.S. 32,2004,s
15K828,NEW HORIZONS SCHOOL AT P.S. 32,2006,s
15K828,NEW HORIZONS SCHOOL AT P.S. 32,2006,s
15K828,NEW HORIZONS SCHOOL AT P.S. 32,2006,s
15K828,NEW HORIZONS SCHOOL AT P.S. 32,2006,s
16K143,PERFORMING & FINE ARTS,2004,s
16K143,PERFORMING & FINE ARTS,2004,s
16K143,PERFORMING & FINE ARTS,2004,s
16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,2004,s
16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,2004,s
16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,2004,s
16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,2005,16.40%
16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,2005,16.40%
16K393,FREDERICK DOUGLASS ACADEMY IV SECONDARY SCHOOL,2005,16.40%
